"fatalities","injured","evacuated","city","province","region","country","canada","disastertype","disastersubgroup","disastergroup","disastercategory","magnitude","utilitypeopleaffected","start_day","start_week","start_month","start_year","start_weekend","start_seasoncanada","start_seasoninternational","end_day","end_week","end_month","end_year","end_weekend","end_seasoncanada","end_seasoninternational","estimatedtotalcost","normalizedtotalcost","federaldfaapayments","provincialdfaapayments","provincialdepartmentpayments","municipalcosts","ogdcosts","insurancepayments","ngopayments","keyword1","keyword2","keyword3"
0,0,376,"Sumas","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1951,FALSE,"winter","summer",1,1,1,1951,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
9,31,0,"Coniston","Ontario","Central Canada","Canada",TRUE,"Rail","Transportation accident","Technology","Incident",0,0,9,6,2,1951,FALSE,"winter","summer",9,6,2,1951,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"rain","injured","train"
0,0,600,"Stephenville Crossing","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,19,51,12,1951,FALSE,"fall","summer",19,51,12,1951,FALSE,"fall","summer",?,?,?,?,?,?,?,?,?,"flood","storm","water"
19,0,0,"Pictou County","Nova Scotia","Atlantic Canada","Canada",TRUE,"Non-Residential","Explosion","Technology","Incident",0,0,14,3,1,1952,FALSE,"winter","summer",14,3,1,1952,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"explosion","killed",?
0,0,0,"Eastend","Saskatchewan","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,14,4,1952,FALSE,"spring","fall",1,18,5,1952,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"flood","snow","temperature"
17,0,0,"Lake Superior","Ontario","Central Canada","Canada",TRUE,"Storm - Unspecified / Other","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1953,FALSE,"winter","summer",1,1,1,1953,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"wind",?,?
481,8000,0,?,?,"Across Canada","Canada",TRUE,"Epidemic","Biological","Natural","Disaster",0,0,1,1,1,1953,FALSE,"winter","summer",31,53,12,1953,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
7,40,500,"Sarnia","Ontario","Central Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,21,21,5,1953,FALSE,"spring","fall",21,21,5,1953,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"injured",?,?
0,0,0,?,?,"Central Alberta","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,14,29,7,1953,FALSE,"summer","winter",14,29,7,1953,FALSE,"summer","winter",?,?,?,?,?,?,?,?,?,"storm","hail",?
1,186,0,"Toronto","Ontario","Central Canada","Canada",TRUE,"Heat Event","Meteorological - Hydrological","Natural","Disaster",0,0,24,35,8,1953,FALSE,"summer","winter",5,36,9,1953,TRUE,"summer","spring",?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,"White Point Beach","Nova Scotia","Atlantic Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,30,4,1,1954,TRUE,"winter","summer",30,4,1,1954,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"tornado","lightning","hail"
0,0,0,?,?,"Southern Ontario","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,15,7,2,1954,FALSE,"winter","summer",18,7,2,1954,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"flood",?,?
37,0,0,"Moose Jaw","Saskatchewan","Prairie Provinces","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,7,14,4,1954,FALSE,"spring","fall",7,14,4,1954,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"rain","train",?
0,0,0,?,"New Brunswick","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,11,36,9,1954,TRUE,"summer","spring",13,37,9,1954,FALSE,"summer","spring",?,?,?,?,?,?,?,?,?,"flood","damage",?
0,0,0,?,?,"Manitoba and Saskatchewan","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1955,TRUE,"winter","summer",1,52,1,1955,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"water","damage",?
0,0,0,?,?,"Quebec and Ontario","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,1,26,7,1955,FALSE,"summer","winter",31,35,8,1955,FALSE,"summer","winter",24402775,10384159.6,?,?,23207778,1194997,?,?,?,"fire",?,?
7,0,0,"Lake Louise","Alberta","Prairie Provinces","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,11,28,7,1955,FALSE,"summer","winter",11,28,7,1955,FALSE,"summer","winter",?,?,?,?,?,?,?,?,?,"avalanche","killed",?
3,6,2000,"Nicolet","Quebec","Central Canada","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,12,45,11,1955,TRUE,"fall","spring",12,45,11,1955,TRUE,"fall","spring",?,?,?,?,?,?,?,?,?,"evacuate","landslide","car"
7,0,0,"Ocean Falls","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,14,2,1,1965,FALSE,"winter","summer",14,2,1,1965,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"snow","avalanche",?
81,0,7472,"Toronto","Ontario","Central Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,14,41,10,1954,FALSE,"fall","spring",15,41,10,1954,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"flood","storm","wind"
0,0,0,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,3,1,1,1956,FALSE,"winter","summer",18,3,1,1956,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"flood","snow","ice"
0,0,0,?,?,"Southern Ontario","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,30,35,8,1956,FALSE,"summer","winter",31,35,8,1956,FALSE,"summer","winter",?,?,?,?,?,?,?,?,?,"flood","damage",?
39,88,0,"Springhill","Nova Scotia","Atlantic Canada","Canada",TRUE,"Non-Residential","Explosion","Technology","Incident",0,0,1,44,11,1956,FALSE,"fall","spring",1,44,11,1956,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"explosion",?,?
62,0,0,"Mounte Slesse","British Columbia","West Coast","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,9,49,12,1956,TRUE,"fall","summer",9,49,12,1956,TRUE,"fall","summer",?,?,?,?,?,?,?,?,?,"killed","plane",?
0,0,0,"Peace River","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,15,42,10,1957,FALSE,"fall","spring",15,42,10,1957,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,?,?,?
75,0,0,"St. Lawrence","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,1,1,1,1957,FALSE,"winter","summer",31,1,12,1958,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
1,2,0,"Murdochville","Quebec","Central Canada","Canada",TRUE,"Rioting","Civil Incident","Conflict","Incident",0,0,8,10,3,1957,FALSE,"winter","fall",8,10,3,1957,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,"killed","damage","injured"
0,0,0,"Thetford Mines","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1957,FALSE,"winter","summer",1,1,1,1957,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"storm","rain","damage"
79,0,0,"Quebec City","Quebec","Central Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,11,32,8,1957,TRUE,"summer","winter",11,32,8,1957,TRUE,"summer","winter",?,?,?,?,?,?,?,?,?,"crash","killed",?
7,0,0,"Prince Rupert","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,22,47,11,1957,FALSE,"fall","spring",22,47,11,1957,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"avalanche","rain",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1958,FALSE,"winter","summer",1,1,1,1958,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought","water",?
0,0,0,"St. John's","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,1,9,3,1958,TRUE,"winter","fall",2,9,3,1958,TRUE,"winter","fall",?,?,?,?,?,?,?,?,?,"rain",?,?
0,0,0,"Amaranth","Manitoba","Prairie Provinces","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1958,FALSE,"winter","summer",1,1,1,1958,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
18,0,0,"Montreal","Quebec","Central Canada","Canada",TRUE,"Residential","Fire","Technology","Incident",0,0,7,45,11,1958,FALSE,"fall","spring",7,45,11,1958,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"fire",?,?
0,0,122,"Lanark","Ontario","Central Canada","Canada",TRUE,"Residential","Fire","Technology","Incident",0,0,1,1,1,1959,FALSE,"winter","summer",1,1,1,1959,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"fire",?,?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1959,FALSE,"winter","summer",1,1,1,1959,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought","water",?
18,0,0,"Vancouver","British Columbia","West Coast","Canada",TRUE,"Transportation","Infrastructure failure","Technology","Incident",0,0,17,25,6,1958,FALSE,"spring","winter",17,25,6,1958,FALSE,"spring","winter",?,?,?,?,?,?,?,?,?,?,?,?
75,99,0,"Springhill","Nova Scotia","Atlantic Canada","Canada",TRUE,"Manufacturing / Industry","Infrastructure failure","Technology","Incident",0,0,23,43,10,1958,FALSE,"fall","spring",23,43,10,1958,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"explosion",?,?
6,10,0,"St. John's","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,16,8,2,1959,FALSE,"winter","summer",16,8,2,1959,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"snow","storm","killed"
4,0,0,"Revelstoke","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,27,13,3,1959,FALSE,"spring","fall",27,13,3,1959,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"killed","landslide",?
33,0,0,?,?,"Maritime Provinces","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,20,25,6,1959,TRUE,"spring","winter",20,25,6,1959,TRUE,"spring","winter",0,0,?,?,?,?,?,?,?,"hurricane","killed","damage"
5,9,0,"The Battery","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,16,8,2,1959,FALSE,"winter","summer",16,8,2,1959,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"snow","avalanche","storm"
11,0,0,"Windsor","Ontario","Central Canada","Canada",TRUE,"Non-Residential","Explosion","Technology","Incident",0,0,1,53,1,1960,FALSE,"winter","summer",1,53,1,1960,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"explosion",?,?
0,0,0,?,"British Columbia","West Coast","Canada",TRUE,"Tsunami","Geological","Natural","Disaster",9,0,1,53,1,1960,FALSE,"winter","summer",1,53,1,1960,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"earthquake","damage",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,53,1,1960,FALSE,"winter","summer",1,53,1,1960,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought",?,?
0,0,0,?,?,"South Central Saskatchewan","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,30,22,5,1961,FALSE,"spring","fall",30,22,5,1961,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"storm","rain","hail"
5,0,0,"Timmins","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,31,35,8,1961,FALSE,"summer","winter",31,35,8,1961,FALSE,"summer","winter",?,?,?,?,?,?,?,?,?,"flood","storm","hail"
26,22,0,"Granduc Mine","British Columbia","West Coast","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,18,7,2,1965,FALSE,"winter","summer",18,7,2,1965,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"avalanche","injured",?
28,50,0,"Lasalle","Quebec","Central Canada","Canada",TRUE,"Residential","Explosion","Technology","Incident",0,0,1,9,3,1965,FALSE,"winter","fall",1,9,3,1965,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,"Chedabucto Bay","Nova Scotia","Atlantic Canada","Canada",TRUE,"Marine Release","Hazardous Chemicals","Technology","Incident",0,0,4,5,2,1960,FALSE,"winter","summer",4,5,2,1960,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"car",?,?
0,0,0,"Winnipeg","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,18,16,4,1960,FALSE,"spring","fall",18,16,4,1960,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"flood","damage",?
0,0,0,?,?,"Southern and Central Ontario","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,9,19,5,1960,FALSE,"spring","fall",14,19,5,1960,TRUE,"spring","fall",?,?,?,?,?,?,?,?,?,"flood",?,?
1,0,0,"Kootenay Region","British Columbia","West Coast","Canada",TRUE,"Non-Residential","Arson","Conflict","Incident",0,0,2,26,7,1960,TRUE,"summer","winter",7,10,3,1963,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,"killed","car",?
3,0,0,"McBride","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,7,36,9,1960,FALSE,"summer","spring",7,36,9,1960,FALSE,"summer","spring",?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,"Montreal","Quebec","Central Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,25,8,2,1961,TRUE,"winter","summer",25,8,2,1961,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"storm","wind",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1961,TRUE,"winter","summer",1,52,1,1961,TRUE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought","water",?
1,0,0,"Saint John River Basin","New Brunswick","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,25,21,5,1961,FALSE,"spring","fall",31,22,5,1961,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"flood","snow","storm"
9,0,0,"Toulnustouc River","Quebec","Central Canada","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,11,50,12,1962,FALSE,"fall","summer",11,50,12,1962,FALSE,"fall","summer",?,?,?,?,?,?,?,?,?,"killed","landslide",?
0,0,100,?,?,"Northwestern British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,236364,10,41,10,1961,FALSE,"fall","spring",14,41,10,1961,TRUE,"fall","spring",?,?,?,?,?,?,?,?,?,"flood","storm","wind"
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1962,FALSE,"winter","summer",1,1,1,1962,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought","water",?
0,0,0,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,7,40,10,1962,TRUE,"fall","spring",8,41,10,1962,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,"Southeastern New Brunswick","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,584656,31,13,3,1962,TRUE,"spring","fall",4,14,4,1962,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"flood","rain",?
0,0,0,?,"Prince Edward Island","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1962,FALSE,"winter","summer",1,1,1,1962,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"flood","snow","storm"
0,0,0,?,"Ontario","Central Canada","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1963,FALSE,"winter","summer",1,1,1,1963,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"drought",?,?
101,0,0,?,?,"British Columbia, Pacific coast","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,3,23,6,1963,FALSE,"spring","winter",3,23,6,1963,FALSE,"spring","winter",?,?,?,?,?,?,?,?,?,?,?,?
5,0,0,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Heat Event","Meteorological - Hydrological","Natural","Disaster",0,0,26,30,7,1963,FALSE,"summer","winter",28,30,7,1963,TRUE,"summer","winter",?,?,?,?,?,?,?,?,?,"temperature","car",?
7,0,0,?,?,"West coast British Columbia","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,12,41,10,1962,FALSE,"fall","spring",12,41,10,1962,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"storm","wind",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1963,FALSE,"winter","summer",1,1,1,1963,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought","water",?
0,0,1800,"Hay River Township","Northwest Territories","Northern Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,3,18,5,1963,FALSE,"spring","fall",3,18,5,1963,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"flood","ice",?
118,0,0,"Sainte-Thi??ri??se-de-Blainville","Quebec","Central Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,29,48,11,1963,FALSE,"fall","spring",29,48,11,1963,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"crash",?,?
4,0,236,"Saint-Joachim-de-Tourelle","Quebec","Central Canada","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,11,50,12,1963,FALSE,"fall","summer",11,50,12,1963,FALSE,"fall","summer",?,?,?,?,?,?,?,?,?,"evacuate","landslide",?
0,0,0,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,13,37,9,1964,TRUE,"summer","spring",16,38,9,1964,FALSE,"summer","spring",?,?,?,?,?,?,?,?,?,"flood",?,?
0,0,0,?,?,"Ontario and Quebec","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1964,FALSE,"winter","summer",1,1,1,1964,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1964,FALSE,"winter","summer",1,1,1,1964,FALSE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought","water",?
5,0,0,"Ramsey Arm","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,16,38,9,1964,FALSE,"summer","spring",16,38,9,1964,FALSE,"summer","spring",?,?,?,?,?,?,?,?,?,"rain",?,?
23,8,0,?,?,"Maritime Provinces","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,1,49,12,1964,FALSE,"fall","summer",2,49,12,1964,FALSE,"fall","summer",0,0,?,?,?,?,?,?,?,"snow","storm",?
0,0,0,"Port Alberni","British Columbia","West Coast","Canada",TRUE,"Tsunami","Geological","Natural","Disaster",8,0,28,13,3,1964,TRUE,"spring","fall",28,13,3,1964,TRUE,"spring","fall",?,?,?,?,?,?,?,?,?,"earthquake",?,?
3,0,0,?,?,"Southern Prairies","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,15,51,12,1964,FALSE,"fall","summer",15,51,12,1964,FALSE,"fall","summer",?,?,?,?,?,?,?,?,?,"snow","wind","temperature"
0,0,0,?,?,"Ontario, Quebec and New Brunswick","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,53,1,1965,FALSE,"winter","summer",1,53,1,1965,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
20,0,0,"St. Lawrence River","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,53,1,1965,FALSE,"winter","summer",1,53,1,1965,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"flood","ice","damage"
1,0,0,"Edmonton","Alberta","Prairie Provinces","Canada",TRUE,"Bomb Attacks","Terrorist","Conflict","Incident",0,0,2,53,1,1965,TRUE,"winter","summer",2,53,1,1965,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"killed","damage","plane"
4,0,0,"Hope","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,9,1,1,1965,TRUE,"winter","summer",9,1,1,1965,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"earthquake",?,?
64,0,0,"Toyko",?,?,"Japan",FALSE,"Air","Transportation accident","Technology","Incident",0,0,4,9,3,1966,FALSE,"winter","fall",4,9,3,1966,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,"Winnipeg","Manitoba","Prairie Provinces","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,4,9,3,1966,FALSE,"winter","fall",4,9,3,1966,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,"snow","storm","wind"
0,0,0,"Winnipeg","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,14,15,4,1966,FALSE,"spring","fall",14,15,4,1966,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"rain","damage",?
9,57,0,"Ottawa","Ontario","Central Canada","Canada",TRUE,"Transportation","Infrastructure failure","Technology","Incident",0,0,1,52,1,1966,TRUE,"winter","summer",1,52,1,1966,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"ice","injured",?
5,0,0,"Baie-Comeau","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,3,44,11,1966,FALSE,"fall","spring",3,44,11,1966,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"flood","damage",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1967,TRUE,"winter","summer",1,52,1,1967,TRUE,"winter","summer",0,0,?,?,?,?,?,?,?,"drought",?,?
0,0,0,?,"New Brunswick","Atlantic Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1967,TRUE,"winter","summer",1,52,1,1967,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,?,?,?
33,0,0,"Gander","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,1,52,1,1967,TRUE,"winter","summer",1,52,1,1967,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"crash","killed",?
15,0,0,"Crowsnest Pass","British Columbia","West Coast","Canada",TRUE,"Non-Residential","Explosion","Technology","Incident",0,0,1,52,1,1967,TRUE,"winter","summer",1,52,1,1967,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"explosion","killed",?
